TMP_AR,TMP_EN,CENTER,Q233,Q244,Q256,Q326,GENDER,ACADEMIC,NATIONALITY,SECTOR,Dim1.1,Dim1.2,Dim2.1,Dim2.2,Dim2.3,Dim3.1,Dim3.2,Dim3.3,Dim3.4,Dim3.5,Dim3.6,Dim3.7,Dim3.8,Dim4.1,Dim4.2,Dim4.3,Dim4.4,Dim4.5,Dim4.6,Dim4.7,Dim4.8,Dim4.9,Dim4.10,Dim4.11,Dim4.12,Dim5.1,Dim5.2,Dim5.3,Dim6.1,Dim6.2,NPS,Unnamed: 42,Most_Unsat,Most_Sat,SERVICE
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,8,4,3,5,5,5,5,5,5,5,5,5,5,5,4,4,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,10.0,,.,.,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,7.0,,,,1,7,4,3,3,3,4,2,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,,.,.,Q233_7
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,2,5,4,1,4,3,4,2,5,3,4,5,5,5,5,5,3,5.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,8.0,,Na,Na,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,2,7,3,3,3,3,5,1,4,2,5,5,4,5,5,3,5,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,9.0,,.,،,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,3,3,4,3,4,1,5,1,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,10.0,,.,.,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,7,3,3,4,4,3,4,5,3,4,5,5,4,4,3,4,5.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,8.0,,الرسوم علي المعاملات,الاحترام المتبادل والإجابة علي الاستفسارات بشفافية,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,4,3,4,4,3,3,5,4,5,5,5,5,5,4,4,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,9.0,,،,،,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,7,3,3,2,2,4,1,5,2,4,4,5,5,4,5,5,4.0,3.0,3.0,4.0,1.0,2.0,3.0,1.0,1.0,5.0,4.0,5.0,4.0,2.0,3.0,2.0,2.0,6.0,,روتين متعب. طلبات كثيره.,.,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,1.0,,,,2,8,1,1,3,3,3,1,5,3,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,7.0,,توفير مظلات للباركنات الخارجيه او سيره جولف لكبار السن والنساء خاصه للباركن البعيد ، انتظار طويل أثناء فتح المعاملة من نصف ساعه لساعه، يرجى توفير ضيافه على طول الدوام ماء تمر وقهوه وشاي هناك مراجعين يبقون طول الدوام وأصحاب أمراض سكر او غيره,تعاملهم طيب،,Q233_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,3,3,3,3,5,5,5,5,4,5,4,4,4,4,4,5.0,3.0,3.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,8.0,,يرجى توفير كاونترات تقدم خدمات البلديه  في آمر وتسهيل للتسهيل على المراجعين خاصه الذي يأتي من خارج الامارة ،، انتظار مقابله المهندس طويله,الرسوم معقوله,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,4,2,4,3,5,3,5,5,5,4,5,5,5,4,4,5.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,8.0,,Language issue,Quick feedback,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,5,4,3,3,3,3,1,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,,waiting time,.,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,5,3,3,3,3,5,5,5,3,5,5,5,5,5,5,5,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,5.0,10.0,,.,.,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,1.0,,,,2,5,1,1,3,3,5,1,4,3,5,4,5,5,5,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,8.0,,باركنات السيارات جدا متعب في الحر,،,Q233_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,2,7,1,1,4,3,4,1,4,3,5,5,5,5,5,3,5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,8.0,,باركنات السيارات مزدحمه دائما اول الدوام ونهايته والوضع متعب في الحراره العاليه,،,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,2,7,3,3,3,3,4,5,5,4,4,4,4,5,5,4,4,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,7.0,,. بطئ في الاجراءات,.,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,2,5,1,1,3,3,4,1,4,3,2,5,5,4,5,2,4,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,5.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,5.0,,طول الاجراءات والطلبات ، رسوم عاليه نسبيا و رسوم لمعامله أصحاب الهمم يجب ان تكون أقل وأسهل ، تسهيل أمور كبار السن,.,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,3,3,4,3,4,3,4,3,4,4,4,3,3,4,4,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,6.0,,التأخير,المكان,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,2,7,3,3,3,3,4,2,4,3,5,5,5,5,2,4,4,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,8.0,,.الدعم الفني,.,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,2,7,3,3,3,3,3,1,4,2,5,4,4,4,4,4,4,4.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,7.0,,الدعم الفني,.,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,3,3,3,4,4,1,4,3,5,3,3,2,2,1,4,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,5.0,2.0,2.0,6.0,,بطئ شديد,وجود الأستاذة بتول من مركزالاحصاء من أجل التقييم يجعل الأمور في البلدية يجعل الأمور اكثر سلاسه في انجاز الخدمات مما يجعل الموظفيين اكثر إنتاجية وأكثر بشاشه,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,1,1,3,3,3,1,3,3,3,4,4,5,4,4,4,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,5.0,,طلب رسوم في المعامله مع انه الخدمه اساسا هي مبارده إعفاء رسوم، قله إلمام بعض الموظفيين بالاجراء ، عدم توفر دليل لإجراء، الإعلان عن المبادره يجب أن يكون عن طريق اعلان رسمي,.,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,5,1,1,3,3,4,1,4,3,4,4,4,4,4,2,4,4.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,6.0,,هذا البلديه من أقدم البلديات في الإمارات لكن كثر عدد الموظفين وقل الانجاز، كثيرا مايكون هناك موظفين بدون عملاء وننتظر طويلا ، سابقا كانت البلديه صغير والإنجاز اكبر,تعاملهم جيد,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,7,3,3,3,3,3,2,3,3,5,5,4,4,4,4,3,4.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,8.0,,حتى يطلع القرار بخصوص نظم البناء ياخذ وقت طويل جدا كا استشاريين ، مقابله المهندس جدا صعب نحجز الموعد ولكن المهندس لايحضر المقابله فيها عطله لنا نرجو النظر في موضوع التزام المهندسين في المواعيد,.,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,5,1,1,3,3,4,1,3,3,4,5,4,4,4,4,4,4.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,5.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,7.0,,اغلب الموظفين مش فاهمين المعلومه الصحيحه بالنسبه للخدمه ، أثناء اجراء الخدمه  ينقلوني من خدمه لخدمه، هناك بطئ بالانجاز،اضطر لأخذ اجازات من عملي عده مرات ولايوجد انجاز,بعضهم متمكن عمله,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,8,3,3,4,4,4,1,5,3,4,5,5,5,5,5,5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,10.0,,لاشي,تعامل الموظف ممتاز خاصه مع الاستاذه خلود والأستاذ منذر و الاستاذ ابوالحمام والاستاذ سعود,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,2,5,3,1,4,4,4,1,4,3,5,4,5,5,5,4,5,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,10.0,,طلب تسهيل خدمات اون لاين او تتم المعاملات كامله ضمن مبنى البلديه او توفير كاونترات لمكاتب الطباعه ضمن البلديه,.,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,5,4,3,4,4,4,1,4,4,4,5,5,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,,،,كل شي,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,3,3,3,3,4,3,5,4,5,4,4,4,4,4,4,4.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,9.0,,لاشي,_,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,5,3,1,3,3,4,2,2,4,4,4,4,4,3,4,4,4.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,9.0,,لاشي,_,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,7.0,,,,1,7,3,3,4,4,4,1,4,4,3,4,3,4,3,2,4,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,1.0,4.0,4.0,3.0,3.0,4.0,3.0,8.0,,عدم توفر المواقف / تسهيل الإجراءات للاستشاري,_,Q233_7
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,5,1,1,3,3,2,1,5,4,2,4,4,4,3,1,4,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,6.0,,سحب الصلاحيات من الموظفين لازم مقابله المدير للمعاملات,_,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,1,1,3,3,2,3,5,4,4,4,4,4,4,4,4,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,7.0,,عدم توفر ساعات دوام مسائيه /يجب أن تتم المعاملات اون لاين,_,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,5,1,1,3,3,5,1,3,4,4,4,4,3,3,1,4,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,6.0,,عدم انجاز المعامله يقولون النظام معلق/ عدم تعامل خاص لكبار السن,_,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,5,1,1,3,3,5,1,5,4,5,4,4,5,3,4,4,4.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,2.0,3.0,3.0,2.0,1.0,6.0,,تغيير إجراء استقبال المدير العام لان الإجراءات متعبه للعميل واذا أراد التعامل مقابله المدير العام  يجب أن يأتي قبل الفجر  / التخطيط والمساحة لان مخطط الطرق بعيدا عن الواقع,_,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,5,1,1,3,3,4,1,4,4,4,4,4,4,3,3,4,4.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,6.0,,عمليه الدفع عن طريق التطبيق لا تعمل / عدم انجاز المعامله لان النظام لا يعمل,_,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,2.0,,,,2,5,1,1,3,3,3,1,2,4,3,4,4,4,4,2,4,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,5.0,,عدم توفر مواقف / رسوم الخدمه مرتفعه,_,Q233_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,2.0,,,,1,7,3,3,3,3,5,4,4,4,4,4,4,4,3,4,4,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,9.0,,لاشي,_,Q233_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,4.0,,,,1,5,3,1,4,4,4,2,4,4,4,4,4,4,3,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,10.0,,لاشي,_,Q233_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,1.0,,,,1,5,1,1,4,4,2,1,4,4,5,4,4,4,3,2,4,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,7.0,,لاشي,_,Q233_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,5,1,1,4,4,2,2,4,4,4,4,4,4,4,3,4,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,8.0,,_,_,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,2,7,3,1,3,3,5,1,5,4,5,5,5,4,3,3,4,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,9.0,,مواقف السيارات غير متوفره/ الرد عن طريق الهاتف احيانا كثير يعطوني اجابات خاطئه,_,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,1.0,,,,1,5,1,1,4,4,4,4,4,4,4,4,4,4,3,3,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,9.0,,لاشي,_,Q233_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,6.0,,,,1,7,1,1,4,4,3,1,4,4,4,4,4,4,4,2,4,4.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,7.0,,رسوم المعاملات عاليه,_,Q233_6
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,6.0,,,,1,7,1,3,3,3,3,1,4,4,4,4,4,4,3,3,4,4.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,8.0,,لاشي,_,Q233_6
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,2.0,,,,1,7,3,3,4,4,4,3,4,4,5,4,4,4,3,4,4,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,9.0,,لاشي,_,Q233_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,7,1,1,3,3,4,1,4,4,4,4,4,4,5,1,4,3.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0,6.0,,المعامله لاتنجز بسرعه,_,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,4.0,,,,1,7,3,3,3,3,4,3,4,4,4,4,4,4,3,4,4,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,9.0,,لاشي,_,Q233_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,7,3,3,4,4,4,1,4,4,4,4,4,4,4,1,4,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,7.0,,لاشي,_,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,7.0,,,,1,7,3,3,4,4,4,3,5,4,4,4,4,4,4,2,5,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,,زيادة الرسوم في معاملة المنسوب والاسياخ ويرجى النظر في مدة مراجعة الطلبات الخاصة بالتخطيط والمساحة لأنها تاخذ وقت زيادة,النظام والتعامل,Q233_7
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,4.0,,,,1,7,1,3,3,4,4,3,5,5,5,5,5,4,5,4,4,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,10.0,,انهم يطلبون المستندات اكثر من مرة عند عمل وحدات زيادة في الموقع رغم أنها متوفرة في النظام من قبل,الموافقه علي للمعاملات بسهولة,Q233_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,5,1,1,4,3,3,1,4,3,5,5,5,5,5,5,5,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,7.0,,بطئ الاجراء,.,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,7,3,3,3,4,4,1,4,4,5,4,5,5,5,5,4,5.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,9.0,,.,،,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,9.0,,.,.,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,7,3,3,5,5,5,2,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,,مواقف السيارات,التعامل الجيد والمركز الجيد لبلدية راس الخيمة في وسط المدينة,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,7,3,3,5,4,4,3,4,4,4,4,4,4,4,3,4,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,,الإجراءات روتينية لحد ما والرسوم مبالغ فيها ومواقف السيارات,الموقع والمظهر العام والتعاون,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,5,1,1,3,3,4,1,4,4,4,4,4,4,4,4,4,5.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,5.0,5.0,5.0,2.0,3.0,4.0,4.0,4.0,8.0,,بعض الموظفين غير ملمين بالخدمه . الباركنات زحمه,.,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,3,3,2,2,2,2,5,4,4,4,4,4,4,4,4,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,6.0,,لايوجد سلاسه مع المهندسين، لايوجد توضيح للمعامله ب منذ البدايه ، الرفض يتم بعد موافقه واعتماد كل الأقسام ،ثلااث شهور مع الرسوم ضاعت بسبب عدم التوضيح من البدايه,لاشي يسعدني كا استشاري مع المهندسين حيث تأخير المعاملات وتعقيدها بدون داعي  ، عدم توضيح بدقه ماهو المطلوب بالضبط وبعد الرفض يتم تعديلها ثم يعاد تقديمها وتطلع ملاحظات جديد في كل مره,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,1.0,,,,1,7,1,1,2,2,2,1,2,3,4,4,4,4,4,4,4,4.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,,تأخير في الانجاز ، معلومات خطأ من الموظفيين، تفرقه في المعامله ، عند الاستفسار يعطو معلومات مغلوطه .,لاشي، ولايوجد تواصل ولا حل لمشكلتي ، طلبي استبدال وعندك موافقه وفي عاقله بمعاملتي، مشكلتي ست سنوات بسبب خطأ موظفه التي لم تعلمني باستخراج  رقم قسيمه,Q233_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,7,1,1,4,3,3,5,5,5,5,5,5,5,3,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,,لا يوجد,معاملة الطيبة والموظفين متعاونين,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,8,3,3,5,5,5,2,5,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,,الباركن,احترام الموظفين وإنجاز المعاملة,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,1,1,5,5,5,2,5,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,2.0,5.0,2.0,5.0,5.0,5.0,5.0,3.0,2.0,8.0,,المهندسين المسؤلين يأخرو المعاملة,تعامل الموظفين وتعاونهم,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3.0,,,,1,7,3,3,5,5,5,4,5,5,5,5,5,2,2,5,5,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,,مواقف السيارات قليلة,الاستقبال,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,2,5,1,1,5,5,5,5,5,5,5,5,5,3,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,,لا شي,الموظفين,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,3,3,5,5,5,2,5,5,5,5,5,5,4,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,3.0,4.0,3.0,3.0,6.0,,عدم تعاون بعض الموظفين,تعامل الموظفة ليلى,Q233_9
