TMP_AR,TMP_EN,CENTER,Q233,Q244,Q256,Q326,GENDER,ACADEMIC,NATIONALITY,SECTOR,Dim1.1,Dim1.2,Dim2.1,Dim2.2,Dim2.3,Dim3.1,Dim3.2,Dim3.3,Dim3.4,Dim3.5,Dim3.6,Dim3.7,Dim3.8,Dim4.1,Dim4.2,Dim4.3,Dim4.4,Dim4.5,Dim4.6,Dim4.7,Dim4.8,Dim4.9,Dim4.10,Dim4.11,Dim4.12,Dim5.1,Dim5.2,Dim5.3,Dim6.1,Dim6.2,NPS,Unnamed: 42,Most_Unsat,Most_Sat,SERVICE
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,7,3,1,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,3,4,2,4,4,4,4,1,4,4,4,2,4,4,8,,انتظار مده طويله لتخليص المعامله,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,2,,2,7,3,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,8,,لاشي,تعامل الموظفين,Q256_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,5,1,1,4,4,4,2,4,4,4,4,4,4,4,3,4,4,4,3,3,4,2,3,4,3,4,3,4,4,3,3,3,3,8,,_,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,2,5,6,1,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,2,2,4,1,4,4,3,3,2,2,7,,الرسوم مرتفعه,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,1,,1,5,1,1,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,2,2,3,2,8,,تحمل تكلفه الاجراء للمره التانيه,تعامل الموظف,Q256_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,2,7,1,1,4,4,2,4,4,4,2,3,4,3,3,4,4,4,4,4,3,2,3,3,4,4,4,1,1,3,4,2,3,2,7,,التنقل من موظف ل موظف / عمليه الدفع تتم لكل إجراء منفصل/تعامل موظفه الاستقبال ليس جيد,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,5,1,1,4,3,3,1,4,3,5,5,5,5,5,5,5,4,4,4,4,2,3,4,3,3,5,4,5,3,3,3,4,3,7,,بطئ الاجراء,.,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,7,3,3,3,4,4,1,4,4,5,4,5,5,5,5,4,5,3,3,3,4,4,4,4,3,5,4,5,4,3,3,4,4,9,,.,"،",Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,3,5,4,3,3,4,4,9,,.,.,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,1,,,1,5,4,3,3,3,4,2,2,2,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,3,4,4,9,,.,.,Q244_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,3,,,1,5,3,3,3,3,5,2,4,3,4,5,5,5,5,5,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,10,,.,تعامل الموظفات,Q244_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,1,,,1,5,1,1,4,3,4,1,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,5,4,4,3,4,4,10,,الباركنات جدا مزدحمه,التعامل والانجاز,Q244_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,11,,,2,5,1,1,3,3,4,1,4,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,2,5,4,4,4,4,4,10,,"الرسوم عاليه يرجى النظر فيها ، الباركات زحمه",تعامل الموظفيين,Q244_11
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,11,,,1,7,3,3,3,4,4,1,4,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,10,,الباركنات جدا مزدحمه,.,Q244_11
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,3,,,1,7,4,3,4,4,3,4,5,4,4,3,4,5,2,3,4,4,4,4,4,3,4,3,3,3,4,4,5,3,2,3,3,4,6,,"Service request time is too delay,try to improve the complete the transaction Soon",Service channels are easy to access,Q244_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,10,,,1,7,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,No,No,Q244_10
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,11,,,1,7,4,3,3,3,4,2,3,3,4,5,5,4,4,3,3,4,3,3,2,4,3,4,4,3,4,4,3,3,3,2,4,3,7,,Waiting time ti a ail service,Neutral,Q244_11
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,2,,,1,5,4,3,3,3,4,1,3,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,8,,Barking,.,Q244_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,3,,,1,5,4,3,3,3,4,2,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,9,,",",.,Q244_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,2,,,1,7,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4,8,,No,They speaking to me like friends,Q244_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,2,,,1,5,4,3,4,4,4,4,4,4,3,4,5,5,4,4,4,4,5,4,4,5,4,4,4,4,5,4,4,4,4,4,4,4,7,,.,.,Q244_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,11,,,1,5,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,,"،",تعامل الموظفين,Q244_11
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,2,,,1,7,4,3,4,4,4,4,3,4,4,3,4,4,4,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,,.,.,Q244_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,11,,,1,5,4,3,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4,5,4,3,4,4,4,4,4,4,4,4,4,4,4,9,,.,.,Q244_11
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,11,,,1,7,4,3,4,4,4,3,4,4,5,5,5,5,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,8,,Parking,Convienience,Q244_11
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,11,,,1,8,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,,.,.,Q244_11
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,2,,,1,7,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,5,4,4,4,5,5,10,,.,تعاملهم طيب,Q244_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,11,,,1,7,3,3,3,3,4,4,4,3,4,4,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,5,5,5,9,,.,التعامل جيد جدا,Q244_11
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,2,,,1,7,3,3,3,1,4,4,4,4,3,3,5,5,4,4,4,4,4,5,4,4,5,4,4,3,4,4,5,4,3,4,4,3,7,,تأخير المعاملات,تعامل الموظفين,Q244_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,2,,,1,5,4,3,3,2,4,1,4,2,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,8,,.,.,Q244_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,7,3,3,5,5,5,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,9,,مواقف السيارات,التعامل الجيد والمركز الجيد لبلدية راس الخيمة في وسط المدينة,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,7,3,3,5,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,4,3,3,4,2,4,4,4,4,4,4,7,,الإجراءات روتينية لحد ما والرسوم مبالغ فيها ومواقف السيارات,الموقع والمظهر العام والتعاون,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,5,1,1,3,3,4,1,4,4,4,4,4,4,4,4,4,5,3,2,2,4,2,3,2,3,5,5,5,2,3,4,4,4,8,,بعض الموظفين غير ملمين بالخدمه . الباركنات زحمه,.,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,2,,,1,7,3,3,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,10,,لا يوجد,المكان متميز وراقي,Q244_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,8,,,1,8,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,10,,Nothing,Customer service,Q244_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,11,,,1,7,1,1,5,4,4,4,5,4,3,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,5,5,5,5,5,10,,لا يوجد,ان الخدمة تتطور كثيرا عن قبل,Q244_11
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,11,,,1,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,Nothing,Excellent service,Q244_11
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,1,,,1,8,3,3,5,5,4,3,3,3,4,4,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,9,,يرجى تفعيل خدمة الاون لاين علي للنظام لتسهيل المعاملات,الموظفين محترمين,Q244_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,10,,,1,7,1,1,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,,لا يوجد سوى ازدحام مواقف السيارات,نظافة المكان ورائحة البخور,Q244_10
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,11,,,1,7,1,3,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,,لا شي سوى مواقف السيارات,التعامل الجيد,Q244_11
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,8,,,1,5,4,3,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,5,9,,Only the infringement and fees are too much,Everything is fine,Q244_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,11,,,2,7,1,1,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,3,4,4,4,7,,بطئ الإجراءات والعمل علي وجود دوام مسائي لتسهيل الأمور خاصة للقادمين من امارات أخرى بعيدة وعدم حفظ الأصول من اوراق  ومستندات داخل النظام,التعامل,Q244_11
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,11,,,1,8,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,3,4,4,4,4,4,4,4,4,4,5,2,5,3,3,7,,عدم التجاوب مع الشكاوي من قبل الإدارة سواء من خلال المكالمات او الحضور,النظافة والرقي بالمكان,Q244_11
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,2,,,1,7,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,5,5,5,10,,لايوجد,المعاملة الطيبة,Q244_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,11,,,1,7,3,3,4,4,4,4,5,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,,لا يوجد,التعامل والموظفين,Q244_11
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,11,,,1,7,3,3,4,4,4,3,5,5,5,5,5,5,5,4,4,5,5,5,4,4,4,4,4,4,4,4,5,5,5,5,5,5,10,,لا يوجد,المعامل الطيبه,Q244_11
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,11,,,1,8,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,9,,Payment too much,Customer service good,Q244_11
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,9,,,1,7,3,3,5,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,9,,لا يوجد,الموظفين,Q244_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,1,,,1,7,3,3,5,4,5,2,5,4,4,5,5,5,5,4,5,5,4,4,4,4,5,5,4,5,5,5,5,5,4,4,5,4,10,,لا يوجد,الخدمة ممتازة,Q244_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,10,,,1,7,3,3,4,4,4,3,4,4,4,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,8,,مواقف السيارات والانتظار طويلا,المكان نظيف ومرتب,Q244_10
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,3,,,1,8,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,5,5,10,,لا يوجد,التعاون,Q244_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,3,2,2,2,2,5,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,1,2,5,2,5,2,2,2,2,2,6,,"لايوجد سلاسه مع المهندسين، لايوجد توضيح للمعامله ب منذ البدايه ، الرفض يتم بعد موافقه واعتماد كل الأقسام ،ثلااث شهور مع الرسوم ضاعت بسبب عدم التوضيح من البدايه","لاشي يسعدني كا استشاري مع المهندسين حيث تأخير المعاملات وتعقيدها بدون داعي  ، عدم توضيح بدقه ماهو المطلوب بالضبط وبعد الرفض يتم تعديلها ثم يعاد تقديمها وتطلع ملاحظات جديد في كل مره",Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,1,,,,1,7,1,1,2,2,2,1,2,3,4,4,4,4,4,4,4,4,2,3,1,1,2,2,1,2,2,4,5,1,1,1,1,1,0,,"تأخير في الانجاز ، معلومات خطأ من الموظفيين، تفرقه في المعامله ، عند الاستفسار يعطو معلومات مغلوطه .","لاشي، ولايوجد تواصل ولا حل لمشكلتي ، طلبي استبدال وعندك موافقه وفي عاقله بمعاملتي، مشكلتي ست سنوات بسبب خطأ موظفه التي لم تعلمني باستخراج  رقم قسيمه",Q233_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,7,1,1,4,3,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لا يوجد,معاملة الطيبة والموظفين متعاونين,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,8,3,3,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,,الباركن,احترام الموظفين وإنجاز المعاملة,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,1,1,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,2,2,5,2,5,5,5,5,3,2,8,,المهندسين المسؤلين يأخرو المعاملة,تعامل الموظفين وتعاونهم,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,7,3,3,5,5,5,4,5,5,5,5,5,2,2,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,8,,مواقف السيارات قليلة,الاستقبال,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,2,5,1,1,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لا شي,الموظفين,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,3,5,5,5,2,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,3,4,3,3,6,,عدم تعاون بعض الموظفين,تعامل الموظفة ليلى,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,3,5,5,5,4,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,,لا يوجد,لا يوجد,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,2,7,3,3,5,5,5,4,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لا,الاستقبال وحسن المعاملة,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,7,,,,1,5,1,1,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,10,,لا يوجد,اسلوب الموظفين  ضيافتهم,Q233_7
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,5,1,1,5,5,5,1,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,3,3,8,,زيادة عدد الموظفين في الاستقبال والرسوم مبالغ فيها,لا يوجد,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,5,1,1,5,5,5,3,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,1,1,5,,رسوم استلام الكروكي مبالغ فيها جدا,لا,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,3,5,5,5,1,5,5,2,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,9,,لا يوجد,محاولة الموظفين الإنجاز رغم الضغط,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,6,,,,1,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لا,شباب الاستقبال جد متعاونين,Q233_6
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,5,1,1,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,الباركن,تعاون الموظفين واسلوبهم الراقي وسرعة إنجاز المعاملة,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,5,1,1,5,5,5,2,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,9,,لا شي,الموظفين قمة  في التعاون,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,3,5,5,5,3,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,3,5,5,5,9,,الباركن ويحتاج بعض الموظفين للخبرة,الاستقبال,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,2,8,1,1,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,10,,الرسوم غالية شوية,إنجاز المعاملة بسرعة,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,3,5,4,5,4,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لا,تعامل الموطفين,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,5,1,1,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,,لا يوجد,اهتمام الاستقبال والموظفين,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,5,1,1,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لا يوجد,اسعدني قرار الإعفاء,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,1,,,,1,5,1,1,5,5,5,1,5,5,5,5,5,5,5,1,5,1,1,1,1,5,5,5,5,5,5,1,5,4,3,2,2,2,6,,الموظفة ليس لديها الخبرة والمعرفة حتى لا تعرف قراءة الايميل ولا يوجد فرصة للشكاوى,لا,Q233_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,1,,,,1,5,1,1,5,5,5,2,5,5,5,5,5,5,4,5,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,3,5,5,7,,لا شيء,الاستقبال,Q233_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,3,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لا يوجد ولكن اتمنى من جميع الموظفين ان يكونو ذو خبرة ومعرفة للقدرة على إنجاز المعاملات,اشكر الاستاذ سعيد أبو ليلة على تعاونك وعلى تقديمه المساعدة بكل ما لديه,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,3,5,5,5,3,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,,لا يوجد,تعامل الموظفين,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,3,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,,لا يوجد,الموظفين,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,1,,,,1,5,1,1,3,3,5,4,5,5,5,5,5,5,5,2,5,5,5,5,5,1,5,1,2,2,5,3,5,3,3,2,5,5,2,,تأخير وعدم إنجاز المعاملة بسرعة,لا يوجد,Q233_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,5,1,1,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,2,3,4,3,4,3,3,3,2,2,6,,من ? سنوات القضيه والى الان لم يتم السداد,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,7,3,3,4,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,1,4,1,2,2,2,1,5,,صعوبه الإجراءات و عدم مرونه ساعات العمل,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,2,5,3,1,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,3,2,4,2,4,2,4,4,4,4,4,4,2,1,8,,تعامل موظفه,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,5,1,1,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,8,,لاشي,تعامل الموظفين,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,7,1,1,4,4,2,3,4,4,4,4,4,4,3,4,4,4,4,4,4,2,4,2,4,1,4,1,4,1,2,3,1,1,3,,عدم انجاز المعامله /وعدم الرد على الهاتف والواتس,لاشي,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,2,7,3,1,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4,3,4,3,4,4,2,4,3,3,2,4,4,9,,اي اجراء يتطلب دفع رسوم واذا حدث خطأ لا تسترد المبالغ,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,4,,1,7,3,3,4,4,2,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,10,,لاشي,_,Q256_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,5,1,1,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,3,3,4,4,4,3,3,3,3,3,8,,لاشي,_,Q256_3
